"","census_tract_code","year","arrests_B","arrests_W","arrests_total","state","county","ct_pop","ct_white","ct_black","pct_white","pct_black","arrests_B_pct","arrests_W_pct","pct_arrests","pct_black_arrests","pct_white_arrests","SIR","SIR_B","SIR_W"
"248",11904,2014,4,25,30,37,129,1732,1597,90,0.922055427,0.051963048,0.132890365448505,0.830564784053156,0.0173200161653484,0.0443951165371809,0.015653371736272,0.506099579270898,1.25983828510836,0.457336403728856
"249",11904,2015,3,22,27,37,129,1898,1728,109,0.910432034,0.057428872,0.11070110701107,0.811808118081181,0.0142247510668563,0.0274977085242896,0.0127307447485678,0.415713615038398,0.784481985813527,0.371997358438574
"250",11904,2016,1,26,27,37,129,2253,2102,113,0.932978251,0.050155348,0.03690036900369,0.959409594095941,0.0119834894145844,0.00884173297966401,0.0123685837971552,0.350295565087289,0.252471268786412,0.361519916930031
"251",11904,2017,2,63,65,37,129,2442,2268,108,0.928746929,0.044226044,0.0307219662058372,0.967741935483871,0.0266164366733549,0.0185013876040703,0.0277765530620343,0.778114259740387,0.527702702410365,0.811957489884812
"252",11904,2018,6,24,30,37,129,2834,2691,77,0.949541284,0.027170078,0.199335548172757,0.79734219269103,0.0105853710172542,0.0778210116731518,0.00891828620266805,0.309505951053391,2.19712417680815,0.260748206518121
"253",12001,2010,19,121,141,37,129,6252,5571,294,0.891074856,0.047024952,0.134656272147413,0.857547838412474,0.0225524223860783,0.064603876232574,0.0217192295955915,0.659770300351823,1.87283732976147,0.635360175852329
"254",12001,2011,12,139,152,37,129,6238,5731,192,0.91872395,0.030779096,0.0788954635108481,0.913872452333991,0.02436639361344,0.062467464862051,0.0242536336828881,0.712837239924102,1.80179564253593,0.709510025546471
"255",12001,2012,7,72,79,37,129,6419,5744,262,0.894843434,0.040816327,0.088495575221239,0.910240202275601,0.0123070212335063,0.0267073636016787,0.0125346007207395,0.360045693855096,0.773335589195962,0.366684634423212
"256",12001,2013,6,117,123,37,129,6304,5522,373,0.875951777,0.059168782,0.0487408610885459,0.950446791226645,0.0195111118161197,0.0160814794961136,0.0211875916770794,0.570798997585375,0.467136521568106,0.619805197727551
"257",12001,2014,10,85,95,37,129,6456,5833,406,0.90350062,0.062887237,0.10515247108307,0.893796004206099,0.0147147658803302,0.0246244767298695,0.0145720114518866,0.430486090500762,0.715731757846209,0.426289828715845
"258",12001,2015,22,89,111,37,129,6819,6176,368,0.905704649,0.053966857,0.198019801980198,0.801080108010801,0.0162778079218665,0.0597663678348275,0.0144103884328298,0.476224576875352,1.73592248169972,0.42157304735984
"259",12001,2016,15,71,86,37,129,6776,5918,471,0.873376623,0.069510035,0.174216027874564,0.824622531939605,0.0126916662977229,0.0318403735937168,0.0119970936618171,0.371307214606334,0.926351598824157,0.350965589020304
"260",12001,2017,15,67,84,37,129,7105,6291,496,0.885432794,0.069809993,0.178359096313912,0.79667063020214,0.0118224937017072,0.0302358395484781,0.0106499658247365,0.345885391841618,0.879934390761697,0.311565237497208
"261",12001,2018,18,41,60,37,129,7406,6557,261,0.885363219,0.035241696,0.299500831946755,0.682196339434276,0.00810142990237777,0.0689391037916507,0.00625276417928657,0.237023729523927,1.99611180745379,0.182928235098855
"262",12004,2010,0,4,4,37,129,3860,3636,39,0.941968912,0.010103627,0,0.975609756097561,0.00103624258438901,0,0.00110007975578229,0.0303067518260629,0,0.0321723327367274
"263",12004,2011,1,16,17,37,129,4016,3756,42,0.935258964,0.010458167,0.0584795321637427,0.935672514619883,0.00423296232663529,0.0237529691211401,0.00425973749367695,0.123804008188803,0.651463684422528,0.124581052053286
"264",12004,2012,1,12,13,37,129,3858,3668,18,0.950751685,0.00466563,0.0763358778625954,0.916030534351145,0.00336953422669189,0.0552486187845304,0.00327144843379406,0.0985479658694977,1.39859722361039,0.0956756455777499
"265",12004,2013,4,13,17,37,129,3750,3437,58,0.916533333,0.015466667,0.233918128654971,0.760233918128655,0.00453321244766806,0.0688468158347676,0.00378225829914754,0.132578990426806,1.92153088143775,0.110608889200938
"266",12004,2014,2,9,11,37,129,3705,3460,39,0.933873144,0.010526316,0.18018018018018,0.810810810810811,0.00296888073196405,0.051150895140665,0.00260108089361579,0.0868275232727085,1.39615605133137,0.0760667879296869
"267",12004,2015,0,7,7,37,129,3790,3566,32,0.940897098,0.008443272,0,0.985915492957746,0.00184691696789003,0,0.00196292868960489,0.0540156316010441,0,0.0574058668431466
"268",12004,2016,0,7,7,37,129,3633,3363,81,0.925681255,0.022295623,0,0.985915492957746,0.00192672923949244,0,0.00208141298207011,0.0563480366749829,0,0.0608680309350675
"269",12004,2017,1,8,9,37,129,3587,3414,83,0.951770282,0.023139113,0.10989010989011,0.879120879120879,0.00250899054946893,0.0120336943441637,0.00234322368999151,0.0733757909946955,0.340617648950122,0.0685251810335817
"270",12004,2018,0,7,7,37,129,3740,3561,45,0.952139037,0.012032086,0,0.985915492957746,0.00187160771102377,0,0.00196568476032687,0.0547372010333564,0,0.0574864042247439
"271",12006,2010,10,45,56,37,129,3789,3478,258,0.917920296,0.068091845,0.17825311942959,0.802139037433155,0.0147792351745797,0.0387446726075165,0.0129380983870504,0.432239012036319,1.12170114237424,0.378367218924492
"272",12006,2011,10,63,73,37,129,3601,3211,336,0.891696751,0.093307415,0.136798905608755,0.861833105335157,0.0202715836827636,0.029753049687593,0.0196194450499829,0.592847207523772,0.863554887277778,0.573720605208877
"273",12006,2012,3,52,55,37,129,3578,3205,324,0.895751817,0.090553382,0.0544464609800363,0.943738656987296,0.0153712864369358,0.00925640234495526,0.0162241427724564,0.449534601575282,0.268575620564293,0.47443287312873
"274",12006,2013,19,57,76,37,129,3720,3396,280,0.912903226,0.075268817,0.249671484888305,0.749014454664915,0.0204295583452058,0.0678329168154231,0.0167839580695504,0.597482204789328,1.965510490613,0.49082754113258
"275",12006,2014,3,49,52,37,129,3949,3412,429,0.864016207,0.108635097,0.0575815738963532,0.940499040307102,0.0131675571649237,0.00699137730132836,0.0143606576595059,0.385114909066024,0.20328576378413,0.41996254684869
"276",12006,2015,10,37,48,37,129,4002,3499,272,0.874312844,0.067966017,0.207900207900208,0.769230769230769,0.0119937033057645,0.0367511944138184,0.010574147637964,0.350786228213859,1.06458115661209,0.309236350987922
"277",12006,2016,23,46,70,37,129,4184,3652,245,0.872848948,0.058556405,0.328102710413695,0.65620542082739,0.0167300016730002,0.0938392492860057,0.0125954930040251,0.489326292534341,2.71518990112276,0.368362174556873
"278",12006,2017,19,43,63,37,129,4387,3792,279,0.864372008,0.063596991,0.301109350237718,0.681458003169572,0.014360283558615,0.0680759584378359,0.0113393634134121,0.420028878779981,1.97248219517383,0.331635437941595
"279",12006,2018,7,45,52,37,129,4536,3831,299,0.84457672,0.065917108,0.134357005758157,0.863723608445297,0.0114635920724852,0.023403543965229,0.0117459737412231,0.335309644378799,0.678566211356237,0.343529926878494
"280",12007,2010,13,23,37,37,129,3611,3523,24,0.975630019,0.006646358,0.350404312668464,0.619946091644205,0.0102461853728781,0.539419087136929,0.00652834151741364,0.299652739297863,14.1303910732922,0.190919559594465
"281",12007,2011,14,46,60,37,129,3588,3456,67,0.963210702,0.018673356,0.232945091514143,0.765391014975042,0.0167219419748613,0.208643815201192,0.0133098000636556,0.489035715539967,5.85976426087369,0.38923540778466
"282",12007,2012,5,32,38,37,129,3777,3480,80,0.921366164,0.021180831,0.131233595800525,0.83989501312336,0.0100606285245294,0.0624219725343321,0.00919513807074509,0.294236189032214,1.76469997409272,0.268906630565205
"283",12007,2013,20,23,43,37,129,3714,3472,69,0.934841142,0.018578352,0.464037122969838,0.533642691415313,0.0115775019520207,0.289435600578871,0.00662423317300769,0.338594833544017,8.13832488885731,0.193721603506805
"284",12007,2014,16,40,57,37,129,4132,3878,75,0.938528558,0.018151016,0.280210157618214,0.700525394045534,0.0137944386631495,0.213049267643142,0.0103143291818158,0.403462253649386,6.00936959906876,0.301661870696798
"285",12007,2015,5,33,38,37,129,4260,4048,62,0.950234742,0.014553991,0.131233595800525,0.866141732283465,0.00891997840426281,0.0805152979066023,0.00815197253032287,0.260898511578908,2.25393693300638,0.238426994529498
"286",12007,2016,12,28,40,37,129,4096,3870,94,0.944824219,0.022949219,0.29925187032419,0.698254364089775,0.00976538658724152,0.127523910733262,0.00723495516911708,0.2856180888207,3.62354089930337,0.211599492910478
"287",12007,2017,6,34,40,37,129,4154,4010,144,0.965334617,0.034665383,0.149625935162095,0.84788029925187,0.00962904118822368,0.0416377515614157,0.00847859155632029,0.281632969555323,1.195215058125,0.247978231974658
"288",12007,2018,12,42,55,37,129,4413,4116,297,0.932698844,0.067301156,0.217785843920145,0.762250453720508,0.012462894563912,0.0403904409289801,0.0102038337260999,0.364532877658365,1.17101329693839,0.298442793594043
"289",12008,2010,1,28,29,37,129,5549,4240,567,0.76410164,0.102180573,0.0343642611683849,0.962199312714777,0.0052260726964733,0.00176335743255158,0.00660361783920191,0.152879814479693,0.0513542969480291,0.193147180222868
"290",12008,2011,5,25,31,37,129,5578,4345,525,0.77895303,0.094119756,0.160771704180064,0.803858520900322,0.00555744787651709,0.00952199581032184,0.00575360751190997,0.162574058706179,0.277199320509603,0.168288199899165
"291",12008,2012,18,27,45,37,129,5689,4194,670,0.737212164,0.117771137,0.399113082039911,0.598669623059867,0.00790986271993813,0.026861662438442,0.00643761474452207,0.2313923986873,0.782889647089479,0.188290431059602
"292",12008,2013,5,29,34,37,129,5653,4354,591,0.770210508,0.104546259,0.146627565982405,0.850439882697947,0.00601439917921141,0.00845880561664693,0.00666038905858846,0.175942604894458,0.246395600985661,0.19481106232666
"293",12008,2014,4,23,27,37,129,5266,4239,584,0.804975313,0.110900114,0.14760147601476,0.848708487084871,0.00512713393213194,0.00684814244136278,0.00542567997924088,0.149981426394026,0.199467396304045,0.158694014341354
"294",12008,2015,11,24,35,37,129,5544,4577,592,0.825577201,0.106782107,0.313390313390313,0.683760683760684,0.00631301744196533,0.0185779429150481,0.00524349478927705,0.184676438352265,0.541159167544464,0.153372884397
"295",12008,2016,5,27,32,37,129,5514,4522,780,0.820094305,0.141458107,0.155763239875389,0.841121495327103,0.00580330425636097,0.00640943468786053,0.00597067734017381,0.169765187420634,0.186915241583509,0.174641754770139
"296",12008,2017,3,29,36,37,129,5625,4628,749,0.822755556,0.133155556,0.0831024930747922,0.803324099722992,0.0063998862242449,0.0040048057669203,0.0062660703096303,0.187219008655797,0.116772764436859,0.183284594048815
"297",12008,2018,4,16,20,37,129,5994,4854,894,0.80980981,0.149149149,0.199004975124378,0.796019900497512,0.00333661433743181,0.00447377250866793,0.00329618260851651,0.0976106328794521,0.130526551257666,0.096417153306392
"298",12009,2010,20,42,62,37,129,6972,5755,787,0.825444636,0.112880092,0.322061191626409,0.676328502415459,0.00889258616485707,0.0254097319273282,0.00729787492832444,0.260164428346124,0.741035508585645,0.213490734620813
"299",12009,2011,15,54,69,37,129,7020,5805,934,0.826923077,0.133048433,0.217076700434153,0.781476121562952,0.00982891981595704,0.0160582378760304,0.00930216533737576,0.287558910752898,0.468577542721599,0.272125040314113
"300",12009,2012,18,34,53,37,129,7197,5905,889,0.820480756,0.12352369,0.338983050847458,0.64030131826742,0.00736407719776021,0.0202451917669553,0.00575773483937613,0.215448596583966,0.59066218062139,0.168437851062711
"301",12009,2013,13,40,54,37,129,7079,6142,704,0.867636672,0.099449075,0.240295748613678,0.739371534195933,0.0076280883163114,0.0184632864649908,0.0065124306019114,0.223171230113104,0.538226127667617,0.190519379441485
"302",12009,2014,9,15,24,37,129,7090,6320,559,0.891396333,0.078843441,0.37344398340249,0.622406639004149,0.00338500162197994,0.0160972992309068,0.00237338016803532,0.0990333898104784,0.468768727540331,0.069433488504397
"303",12009,2015,10,45,55,37,129,6957,6312,390,0.907287624,0.056058646,0.181488203266788,0.816696914700544,0.00790559284759454,0.0256344527044348,0.00712916462033238,0.231288424826407,0.744876391321361,0.208564348812529
"304",12009,2016,30,32,62,37,129,7038,6474,225,0.919863598,0.031969309,0.483091787439614,0.515297906602254,0.00880919566360239,0.133274100399822,0.00494277196830447,0.257725707889004,3.85231425000138,0.144602855889739
"305",12009,2017,12,24,36,37,129,7154,6725,98,0.940033548,0.01369863,0.332409972299169,0.664819944598338,0.00503207950685621,0.122324159021407,0.00356872016772985,0.147221692563318,3.47993027405111,0.104406097964519
"306",12009,2018,0,30,30,37,129,7402,6817,189,0.920967306,0.02553364,0,0.996677740863787,0.0040529039056484,0,0.0044006982441214,0.118575882607194,0,0.128747090182447
"307",12010,2010,3,29,32,37,129,4878,4709,125,0.965354654,0.025625256,0.0934579439252336,0.903426791277259,0.00655993112072323,0.0239808153477218,0.00615828926971183,0.191886121251638,0.68636564195171,0.180133854937642
"308",12010,2011,2,33,36,37,129,4753,4617,77,0.971386493,0.016200295,0.0554016620498615,0.914127423822715,0.00757400433401359,0.0259403372243839,0.00714734357063958,0.221545646082565,0.732374725602716,0.209061819452245
"309",12010,2012,0,21,21,37,129,4782,4525,101,0.946256796,0.02112087,0,0.995260663507109,0.00439137617364756,0,0.00464078141919516,0.128451706052768,0,0.135742479462848
"310",12010,2013,3,20,23,37,129,5113,4774,162,0.933698416,0.031683943,0.12987012987013,0.865800865800866,0.00449824959417966,0.0185070943861814,0.00418927127626149,0.131582882099151,0.532385052929596,0.122539834565464
"311",12010,2014,2,28,30,37,129,5086,4696,163,0.923318915,0.032048761,0.0664451827242525,0.930232558139535,0.00589842905172922,0.0122624156958921,0.00596239432720768,0.172540451931901,0.352784333046567,0.174403514366353
"312",12010,2015,1,9,10,37,129,5252,4849,176,0.923267327,0.033511043,0.099009900990099,0.891089108910891,0.00190400030464005,0.0056785917092561,0.00185601451815801,0.055696667365219,0.163576322726364,0.0542905385398208
"313",12010,2016,2,13,15,37,129,5155,4720,182,0.915615907,0.035305529,0.132450331125828,0.860927152317881,0.00290973986925569,0.0109829763866008,0.00275417893688693,0.0851161487949454,0.316538090559308,0.0805615879659117
"314",12010,2017,1,8,9,37,129,5471,5001,185,0.914092488,0.033814659,0.10989010989011,0.879120879120879,0.00164500740253331,0.00540248514316586,0.00159964807742297,0.0481215275011868,0.155742491921886,0.0467923567474702
"315",12010,2018,0,5,5,37,129,5362,4788,217,0.892950392,0.040469974,0,0.980392156862745,0.000932470487309077,0,0.00104425555021825,0.0272773442155817,0,0.0305454374616084
"316",12101,2010,13,45,58,37,129,7735,6605,461,0.853910795,0.059599224,0.223752151462995,0.774526678141136,0.00749828702925625,0.028193450444589,0.00681291729118408,0.21938112415698,0.82014332588852,0.199316462769763
"317",12101,2011,2,40,42,37,129,7983,6644,549,0.832268571,0.068771139,0.0475059382422803,0.950118764845606,0.00526111410354374,0.00364232380258605,0.00602037898285697,0.15392878677064,0.106058231250351,0.176130665516631
"318",12101,2012,12,37,49,37,129,8267,6875,541,0.831619693,0.06544091,0.244399185336049,0.753564154786151,0.00592710865962671,0.0221770467566069,0.00538173990196506,0.173416451635524,0.64570872578283,0.157449053973586
"319",12101,2013,4,23,27,37,129,8102,6677,478,0.824117502,0.058997778,0.14760147601476,0.848708487084871,0.00333246935979561,0.00836645053336122,0.00344460918662293,0.097501331909949,0.243431557103654,0.100774815906823
"320",12101,2014,6,28,34,37,129,8381,6789,752,0.810046534,0.089726763,0.175953079178886,0.821114369501466,0.0040567467277565,0.00797766254487435,0.004124258001797,0.118693604932052,0.232617443436978,0.120659331707953
"321",12101,2015,9,25,35,37,129,8463,6638,797,0.78435543,0.094174643,0.256410256410256,0.712250712250712,0.00413560043010244,0.011290929619872,0.00376613790090538,0.121001127300275,0.329297272790724,0.11018112345039
"322",12101,2016,8,44,52,37,129,8561,6853,770,0.800490597,0.089942764,0.153550863723608,0.844529750479846,0.00607398581957926,0.0103882612647708,0.00642045205819264,0.177715897125736,0.30293363235533,0.187837537169976
"323",12101,2017,5,12,17,37,129,9000,7088,830,0.787555556,0.092222222,0.292397660818713,0.701754385964912,0.00188886790146776,0.00602337067823154,0.0016929783722013,0.055266388233569,0.175694853591736,0.0495306611176028
"324",12101,2018,9,21,30,37,129,9076,7272,967,0.801234024,0.106544733,0.299003322259136,0.697674418604651,0.00330538447130375,0.00930617309481956,0.00288774906835715,0.0967125025580655,0.271581025264185,0.0844863499709468
"325",12103,2010,0,3,3,37,129,4312,4051,153,0.939471243,0.035482375,0,0.967741935483871,0.000695716704158067,0,0.000740539606526622,0.0203490295438822,0,0.0216591411832724
"326",12103,2011,0,4,4,37,129,4169,3958,182,0.949388343,0.043655553,0,0.975609756097561,0.000959439687222662,0,0.00101058588716809,0.0280620369208649,0,0.0295569117470632
"327",12103,2012,0,1,1,37,129,4246,3926,279,0.924634951,0.065708902,0,0.909090909090909,0.00023551023291962,0,0.000254705687578004,0.00688837260637582,0,0.00744941111269729
"328",12103,2013,2,0,2,37,129,4087,3886,165,0.950819672,0.040371911,0.952380952380952,0,0.000489344523011426,0.0121138703815869,0,0.0143123299764183,0.348582689319677,0
"329",12103,2014,0,2,2,37,129,4233,4118,98,0.972832506,0.023151429,0,0.952380952380952,0.000472466986369327,0,0.000485660863019354,0.013819025850594,0,0.0142046643349875
"330",12103,2015,0,1,1,37,129,4072,3872,146,0.950884086,0.035854617,0,0.909090909090909,0.000245573536995653,0,0.000258257792928902,0.00718250717288834,0,0.00755322422165762
"331",12103,2016,0,0,0,37,129,4310,4120,92,0.955916473,0.021345708,0,0,0,0,0,0,0,0
"332",12103,2017,0,0,0,37,129,4454,4276,87,0.960035923,0.019533004,0,0,0,0,0,0,0,0
"333",12103,2018,0,0,0,37,129,4463,4198,95,0.940622899,0.02128613,0,0,0,0,0,0,0,0
"334",12104,2010,0,0,0,37,129,5067,4366,409,0.861653839,0.080718374,0,0,0,0,0,0,0,0
"335",12104,2011,0,0,0,37,129,5175,4558,182,0.880772947,0.035169082,0,0,0,0,0,0,0,0
"336",12104,2012,0,4,4,37,129,5273,4412,453,0.836715342,0.08590935,0,0.975609756097561,0.000758567066810794,0,0.000906597765236509,0.0221899902032311,0,0.0265174869767406
"337",12104,2013,0,1,1,37,129,5349,4473,430,0.836231071,0.080388858,0,0.909090909090909,0.000186947336935185,0,0.000223558605888534,0.00546872034997688,0,0.00653902360116622
"338",12104,2014,0,0,0,37,129,5606,4801,389,0.856403853,0.069389939,0,0,0,0,0,0,0,0
"339",12104,2015,0,0,0,37,129,5723,5173,375,0.903896558,0.065525074,0,0,0,0,0,0,0,0
"340",12104,2016,0,4,4,37,129,6322,5710,381,0.903195191,0.060265739,0,0.975609756097561,0.000632701159424875,0,0.000700513125864696,0.0185097421325567,0,0.0204926070534289
"341",12104,2017,0,0,0,37,129,6625,6252,106,0.943698113,0.016,0,0,0,0,0,0,0,0
"342",12104,2018,0,2,2,37,129,6506,6171,107,0.948509069,0.016446357,0,0.952380952380952,0.000307403821029495,0,0.000324091328936494,0.00899324632789668,0,0.00948122385145912
"343",12105,2010,0,0,0,37,129,10558,9134,633,0.865125971,0.059954537,0,0,0,0,0,0,0,0
"344",12105,2011,0,15,15,37,129,11261,9929,648,0.881715656,0.057543735,0,0.993377483443709,0.00133201907451315,0,0.00151071094056863,0.0389760048746063,0,0.0442031918483444
"345",12105,2012,0,3,3,37,129,11024,9964,541,0.903846154,0.049074746,0,0.967741935483871,0.000272131058317686,0,0.000301080880360494,0.00796274200075399,0,0.00880959345998366
"346",12105,2013,0,3,3,37,129,11632,9868,1054,0.848349381,0.090612105,0,0.967741935483871,0.000257906998736256,0,0.000304009890455103,0.00754663735207615,0,0.00889527143001187
"347",12105,2014,0,0,0,37,129,12169,10170,974,0.835730134,0.080039444,0,0,0,0,0,0,0,0
"348",12105,2015,2,8,10,37,129,12229,10224,1331,0.836045466,0.108839643,0.198019801980198,0.792079207920792,0.000817721663900042,0.00150251671549846,0.000782464960240999,0.0239277029204674,0.0438827538181889,0.0228950038461723
"349",12105,2016,1,2,3,37,129,11838,9770,1291,0.825308329,0.109055584,0.32258064516129,0.645161290322581,0.000253419045285983,0.000774533343660445,0.000204706195433005,0.00741534633759082,0.0226196649416178,0.00598964704207641
"350",12105,2017,1,4,5,37,129,11874,9594,1414,0.80798383,0.119083712,0.196078431372549,0.784313725490196,0.000421084545355016,0.000707163566933032,0.000416922900532619,0.0123214496279305,0.0206561063793166,0.0121989848037499
"351",12105,2018,3,1,4,37,129,11309,10007,627,0.884870457,0.055442568,0.731707317073171,0.24390243902439,0.000353697464873421,0.00478392600861107,9.99290503742343e-05,0.0103494980387643,0.139388529997386,0.0029239165916158
"352",12201,2010,1,0,1,37,129,2797,2797,0,1,0,0.909090909090909,0,0.000357513138607844,10,0,0.0104531986005811,10,0
"353",12201,2011,0,0,0,37,129,2984,2965,19,0.993632708,0.006367292,0,0,0,0,0,0,0,0
"354",12201,2012,0,0,0,37,129,2874,2798,20,0.973556019,0.006958942,0,0,0,0,0,0,0,0
"355",12201,2013,0,0,0,37,129,2978,2909,10,0.976830087,0.003357958,0,0,0,0,0,0,0,0
"356",12201,2014,0,1,1,37,129,2952,2900,10,0.982384824,0.003387534,0,0.909090909090909,0.000338741912536838,0,0.000344815696010482,0.00990487849579504,0,0.0100823041471723
"357",12201,2015,1,1,2,37,129,2873,2834,0,0.986425339,0,0.476190476190476,0.476190476190476,0.000696112213288782,10,0.000352845700575138,0.0203539192393692,10,0.010316865035113
"358",12201,2016,0,1,1,37,129,2719,2632,0,0.968002942,0,0,0.909090909090909,0.000367768747011879,0,0.000379924774894571,0.010752747245725,0,0.011107781398322
"359",12201,2017,0,0,0,37,129,2775,2705,0,0.974774775,0,0,0,0,0,0,0,0,0
"360",12201,2018,0,1,1,37,129,2822,2718,0,0.963146704,0,0,0.909090909090909,0.000354346054356685,0,0.000367904050623597,0.0103606900218645,0,0.010756699115055
"361",12202,2010,0,0,0,37,129,2868,2722,133,0.949093445,0.04637378,0,0,0,0,0,0,0,0
"362",12202,2011,0,2,2,37,129,2713,2586,114,0.953188352,0.042019904,0,0.952380952380952,0.000737164129593454,0,0.000773365299099029,0.0215530042277362,0,0.022610288472589
"363",12202,2012,0,0,0,37,129,2881,2708,132,0.939951406,0.045817425,0,0,0,0,0,0,0,0
"364",12202,2013,0,0,0,37,129,2839,2653,131,0.934483973,0.046143008,0,0,0,0,0,0,0,0
"365",12202,2014,0,0,0,37,129,2936,2640,100,0.899182561,0.034059946,0,0,0,0,0,0,0,0
"366",12202,2015,0,1,1,37,129,3097,2755,132,0.889570552,0.042621892,0,0.909090909090909,0.000322882696716283,0,0.000362963231824616,0.00944157485487158,0,0.0106123885900262
"367",12202,2016,0,1,1,37,129,3329,3090,0,0.928206669,0,0,0.909090909090909,0.000300381484485296,0,0.000323614122520307,0.00878416384759297,0,0.00946294329578513
"368",12202,2017,0,0,0,37,129,3341,3088,6,0.924274169,0.00179587,0,0,0,0,0,0,0,0
"369",12202,2018,0,0,0,37,129,3372,3167,7,0.939205219,0.002075919,0,0,0,0,0,0,0,0
"370",12203,2010,0,0,0,37,129,1660,1602,6,0.965060241,0.003614458,0,0,0,0,0,0,0,0
"371",12203,2011,0,0,0,37,129,1770,1652,13,0.933333333,0.007344633,0,0,0,0,0,0,0,0
"372",12203,2012,0,2,2,37,129,1916,1764,11,0.920668058,0.005741127,0,0.952380952380952,0.00104378685872345,0,0.00113372257808514,0.0305047496504545,0,0.0331289228175146
"373",12203,2013,0,0,0,37,129,2001,1868,14,0.933533233,0.006996502,0,0,0,0,0,0,0,0
"374",12203,2014,0,0,0,37,129,2388,2116,10,0.886097152,0.004187605,0,0,0,0,0,0,0,0
"375",12203,2015,2,0,2,37,129,2286,2238,10,0.979002625,0.004374453,0.952380952380952,0,0.000874852368662788,0.198019801980198,0,0.0255737237756067,4.52828972952412,0
"376",12203,2016,0,0,0,37,129,2335,2307,5,0.988008565,0.002141328,0,0,0,0,0,0,0,0
"377",12203,2017,0,0,0,37,129,2295,2284,0,0.995206972,0,0,0,0,0,0,0,0,0
"378",12203,2018,1,0,1,37,129,2271,2256,0,0.99339498,0,0.909090909090909,0,0.000440315265730263,10,0,0.012871210656948,10,0
"379",12300,2010,0,2,2,37,129,6150,5631,395,0.915609756,0.064227642,0,0.952380952380952,0.000325197964260744,0,0.00035517039299604,0.00951358336210082,0,0.0103899791555609
"380",12300,2011,0,3,3,37,129,6817,6359,346,0.932815021,0.050755464,0,0.967741935483871,0.00044006982441214,0,0.000471764872387602,0.0128747090182447,0,0.0138015692129648
"381",12300,2012,1,0,1,37,129,6947,6540,288,0.94141356,0.041456744,0.909090909090909,0,0.000143944955449036,0.00347101700798334,0,0.00421129486238286,0.100603276097823,0
"382",12300,2013,0,5,5,37,129,6991,6622,273,0.947217852,0.039050207,0,0.980392156862745,0.000715195033685686,0,0.000755047492487277,0.0209240043999912,0,0.0220894448394726
"383",12300,2014,1,1,2,37,129,7359,6716,582,0.912623998,0.079086832,0.476190476190476,0.476190476190476,0.000271772363468359,0.00171791788352517,0.000148895936629889,0.00795123119976715,0.0500373553596923,0.00435608124559565
"384",12300,2015,0,3,3,37,129,7462,6924,450,0.927901367,0.060305548,0,0.967741935483871,0.000402031599683735,0,0.000433269305758149,0.0117622818614896,0,0.0126758338314661
"385",12300,2016,1,2,3,37,129,7846,7343,379,0.9358909,0.048304869,0.32258064516129,0.645161290322581,0.000382355565185251,0.00263782643102084,0.000272364532690553,0.0111868253259777,0.0766329821388443,0.00796854959979059
"386",12300,2017,0,2,2,37,129,8339,7595,610,0.910780669,0.073150258,0,0.952380952380952,0.000239834034847885,0,0.00026332767178839,0.00701712967325646,0,0.00770425717542867
"387",12300,2018,1,2,3,37,129,8823,7942,694,0.900147342,0.078658053,0.32258064516129,0.645161290322581,0.000340016547471977,0.00144071459443884,0.000251822565820123,0.00994848191259085,0.041996075204286,0.00736776858330681
"388",980100,2010,0,0,0,37,129,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",980100,2011,12,0,12,37,129,0,0,0,0,0,0.991735537190083,0,120,120,0,120,120,0
"390",980100,2012,0,2,2,37,129,0,0,0,0,0,0,0.952380952380952,20,0,20,20,0,20
"391",980100,2013,0,1,1,37,129,0,0,0,0,0,0,0.909090909090909,10,0,10,10,0,10
"392",980100,2014,0,1,1,37,129,0,0,0,0,0,0,0.909090909090909,10,0,10,10,0,10
"393",980100,2015,0,0,0,37,129,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",980100,2016,0,0,0,37,129,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",980100,2017,0,0,0,37,129,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",980100,2018,0,3,3,37,129,0,0,0,0,0,0,0.967741935483871,30,0,30,30,0,30
